,0,1,2,3,4,5,6,7,8,9,10,11
20,21,33ATN0005613,Tamil Nadu,2014-15,Kancheepuram,"Astar Exim Traders, Prop- C.S Amudhan","Village-Nemilicherry, Taluka-Tambaram, Dist-Kancheepuram (Tamilnadu)",18.0,2.28,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER2670.00MT PER ANNUM
21,22,33ATN0005804,Tamil Nadu,2014-15,Krishnagiri,NATURE''S FIRST INDIA PRIVATE LIMITED,"VILLAGE-BATAVARAPALLI, TALUKA-HOSUR, DIST-KRISHNAGIRI-635 124 (TAMILNADU)",140.0,50.0,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER62682.00MT PER ANNUM
22,23,33ATN0005733,Tamil Nadu,2014-15,Coimbatore,Vilvaa Agro Foods,"Village- Pallaipalayam, Taluka- Sulur, Dist.- Coimbatore (Tamil Nadu)",76.2,27.36,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER41200.00MT PER ANNUM
23,24,33ATN0005456,Tamil Nadu,2014-15,Krishnagiri,Paiyur Fruit Ripening Chambers,"Village-Sappnipatti, Taluka-Krishangiri, Dist-Krishangiri (Tamilnadu)",133.24,18.21,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER71020.00MT PER ANNUM
24,25,33ATN0005753,Tamil Nadu,2014-15,Viluppuram,"SRJ Agro Foods, Prop-J.Surendran & Other 1","Village-Pulichapallam, Taluka-Vannur, Distt.-Viluppuram (Tamil Nadu)",241.75,50.0,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER62500.00MT PER ANNUM
25,26,33ATN0005533,Tamil Nadu,2014-15,Thiruvallur,"B.S. Kumari, W/o-Mr. B.S.Subramaniyam","Village-Athimancheri, Taluka-Pallipatur, Dist-Thiruvallur (Tamilnadu)",66.28,7.76,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA400.00MT PER ANNUM
26,27,33ATN0005715,Tamil Nadu,2014-15,The Nilgiris,Green Earth Fresh Produce Private Limited,"Village-Kaguchi, Taluka-Udhagamandalam, Dist-The Nilgiris (Tamilnadu)",70.0,11.5,NHB,Completed,POST HARVEST INFRASTRUCTUREPACK HOUSE14000.00MT PER ANNUM
27,28,33ATN0005828,Tamil Nadu,2014-15,Kancheepuram,M.B. Khalilur Rehaman,"Village- Kammalampondi, Taluka- Utharamerur, Distt.- Kancheepuram (Tamil Nadu)",300.0,29.7,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER42000.00MT PER ANNUM
28,29,33ATN0005278,Tamil Nadu,2014-15,Theni,P. Palanisamy & Others,"Village-Uthamapuram, Taluka-Uthamapalayam, Distt.-Theni (Tamilnadu)",170.0,25.93,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBER92400.00MT PER ANNUM
29,30,33ATN0005921,Tamil Nadu,2015-16,Krishnagiri,Suresh Kumar Ramsisaria,"Village- Ulumaranapalli, Taluka- Denkanikottai, Distt.- Krishnagiri (Tamil Nadu)",15.63,5.95,NHB,Completed,POST HARVEST INFRASTRUCTURETRANSPORT15.00TONNES
30,31,33ATN0CS000018,Tamil Nadu,2015-16,Thiruvallur,Lakshmi Saai Agri Cold Storage Pvt. Ltd.,"Village-Alinjivakkam, Taluka- Ponneri , Dist.- Thiruvallur (Tamil Nadu)",500.0,120.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE55112.00MT
31,32,33ATN0005129,Tamil Nadu,2015-16,Dindigul,"Real Agro Ripening, Prop-S.Palanisamy & Others","Village-Mulaiyur, Taluka-Natham, Dist-Dindigul (Tamilnadu)",148.08,15.55,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA1400.00MT PER ANNUM
32,33,33ATN0005882,Tamil Nadu,2015-16,Tiruchirappalli,M/s R.1618-Varadarajapuram Primary Agricultural Co-operative Credit Society Ltd.,"Village - Thirunarayanapuram , Taluka -Thottiam, Distt -Tiruchirappalli (Tamil Nadu)",25.91,2.99,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA7.47MT PER ANNUM
33,34,33ATN0005460,Tamil Nadu,2016-17,Krishnagiri,"Elavarasu Agro Fresh, Prop-V.G. Sitrarasu","Village-Parandapalli, Taluka-Pochapalli, Dist-Krishnagiri (Tamilnadu)",170.0,32.38,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA102.70MT PER ANNUM
34,35,33ATN0005888,Tamil Nadu,2016-17,Krishnagiri,M/s VIGNESHWARA RIPENING CHAMBER,"VILLAGE- JAGADAP, TALUKA- KRISHNAGIRI, DISTT.- KRISHNAGIRI (TAMIL NADU)",175.0,50.0,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA536.69MT PER ANNUM
35,36,33ATN0005884,Tamil Nadu,2016-17,Erode,R.R.S.Fruits(Prop: R.R.Selvan),"Village -Rajan Nagar, Taluka- Sathyamangalam, Distt.- Erode (Tamil Nadu)",61.64,9.42,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA23.56MT PER ANNUM
36,37,33ATN0006395,Tamil Nadu,2016-17,Dindigul,Sri Meenakshi Agro Industry (K.Kalpana),"Village-Ramthampatti Mulaiyur, Taluka- Natham, Distt.- Dindigul (Tamil Nadu )",200.0,42.0,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA200.00TONNES
37,38,33ATN0006387,Tamil Nadu,2016-17,Dindigul,SK Agro Industry,"Village-Ravuthampatty-Mulaiyur, Taluka-Natham, Dist-Dindigul (Tamilnadu)",200.0,42.0,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA200.00TONNES
38,39,33ATN0006392,Tamil Nadu,2016-17,Dindigul,Sri Sai Agro Industry,"Village-Ravuthampatty-Mulaiyur, Taluka-Natham, Distt.-Dindigul (Tamilnadu)",200.0,42.1,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA200.00TONNES
39,40,33ATN0006393,Tamil Nadu,2016-17,Dindigul,Sri Srini Agro Industry,"Village-Ravuthampatty-Mulaiyar, Taluka-Natham, Distt.-Dindigul (Tamilnadu)",200.0,42.0,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA200.00TONNES
40,41,33ATN0006191,Tamil Nadu,2017-18,Tiruvannamalai,K.Dilip,"Vilankadu, Vandavasi Tiruvannamalai, Tamilnadu (8a, Brahmin Street, Vilangadu Village, Kilnarma Post, Vandavasi Taluk 604403)",38.5,7.96,NHB,Completed,POST HARVEST INFRASTRUCTUREPHMNA2.00TONNES
41,42,33ATN0005927,Tamil Nadu,2017-18,Coimbatore,KUVIARASU,"BARATHI ROAD, TELUGU PALAYAM, COIMBATORE - 641 039",40.0,3.54,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA16.00TONNES
42,43,33ATN0006035,Tamil Nadu,2017-18,Krishnagiri,Mrs. Nagarathina W/o. Venkatesh,"Sonnepuram, Hosur, Krishnagiri",40.0,2.28,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.25ACRE
43,44,33ATN0006334,Tamil Nadu,2017-18,Krishnagiri,"Rathnamma, W/o. Krishnappa","Soolakunta Village, Muduriki Hosur Krishnagiri",26.0,1.66,NHB,Completed,POST HARVEST INFRASTRUCTUREGRADING PACKING UNITNA0.25ACRE
44,45,33ATN0006406,Tamil Nadu,2017-18,Krishnagiri,Harish Babu,"30/2D2, Jogi Kanasamanapalli Hosur Taluk Krishnagiri District Tamilnadu Adhar no. 420332172164",45.0,8.44,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLINGNA7.00TONNES
45,46,33ATN0005925,Tamil Nadu,2017-18,Theni,Leaders Farms,"Village- Karunkattankulam, Taluka- Uthamapalayam, Distt.- Theni (Tamil Nadu)",170.0,37.8,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA105.00TONNES
46,47,33ATN0006196,Tamil Nadu,2017-18,Vellore,M.S. Fresh Banana (Prop: S.Satheesh Kumar),"Village- Yelagiri, Taluka- Tirupattur, Distt.- Vellore (Tamil Nadu)",90.01,15.62,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA3285.00MT PER ANNUM
47,48,33ATN0006409,Tamil Nadu,2018-19,Krishnagiri,Krishnappa,"palavanapalli, Hosur Krishnagiri Tamilnadu",50.0,6.45,NHB,Completed,POST HARVEST INFRASTRUCTUREPRE-COOLINGNA7.00TONNES
48,49,33ATN0CS000020,Tamil Nadu,2018-19,Thiruvallur,Maggi Cold Storage Private Limited,"Village- Pullilayan, Taluka- Madhavaram, Distt.- Thiruvallur (Tamil Nadu)",1012.0,109.36,NHB,Completed,COLD / CA STORAGECOLD STORAGE45000.00MT
49,50,33ATN0CS000014,Tamil Nadu,2018-19,Thiruvallur,SNOWFIELD (Partnership Firm),"Village- Noombal, Taluka- Ambattur, Dist.- Tiruvallore (Tamil Nadu)",393.75,21.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE3900.00MT
50,51,33ATN0CS000039,Tamil Nadu,2018-19,Thiruvallur,"Antarrtica, Prop-D.V. Karunakar","Village-Kuthambakkam, Taluka-Poonamalli, Dist-Thiruvallur (Tamilnadu)",1291.99,198.8,NHB,Completed,COLD / CA STORAGECOLD STORAGE98676.00MT
51,52,33ATN0CS000047,Tamil Nadu,2019-20,Thiruvallur,Sri Balaji Agro Cold Storage LLP,"Village-Chinnasekkadu, Taluka-Thiruvottiyur, Dist-Thiruvallur (Tamilnadu)",2298.0,153.28,NHB,Completed,COLD / CA STORAGECOLD STORAGE46500.00MT
52,53,33ATN0CS000048,Tamil Nadu,2019-20,Thiruvallur,Sri Padmavathe Agro Cold Storage LLP,"Village-Chinnasekkadu,Taluka-Thiruvottiyur, Dist-Thiruvallur (Tamilnadu)",2298.0,150.38,NHB,Completed,COLD / CA STORAGECOLD STORAGE46500.00MT
53,54,33ATN0CS000044,Tamil Nadu,2019-20,Thiruvallur,Gopal Krishna Cold Storages,"Village-Nemam, Taluka-Poonamalle, Dist-Thiruvallur (Tamilnadu)",849.34,238.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE410260.00MT
54,55,33ATN0006326,Tamil Nadu,2020-21,Thiruvallur,R JANAKI,"VYASAPURAM VILLAGE, TIRUTANI TALUK, THIRUVALLUR DISTRICT",49.0,2.35,NHB,Completed,POST HARVEST INFRASTRUCTURERIPENING CHAMBERNA20.00TONNES
55,56,33ATN0CS000046,Tamil Nadu,2021-22,Thiruvallur,Lakshmi Saai Agri Cold Storage Pvt. Ltd.,"Village-Alinjivakkam, Taluka-Ponneri, Dist-Thiruvallur (Tamilnadu)",1230.0,119.0,NHB,Completed,COLD / CA STORAGECOLD STORAGE45386.00MT
